Date;Year;Month;Day;Hour;Central;Unidad;Componente;Generacion_MWh;Tecnologia;Clasificacion;Codigo Central;Subsistema
01/02/2014;2014;2;1;4;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;5;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;6;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;7;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;8;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;9;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;10;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;11;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;12;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;13;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;14;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;15;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;16;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;17;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;18;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;19;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;20;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;21;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;22;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;23;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;24;Taltal 2 GNL;;;0;Gas Natural;Convencional;Taltal 2 GNL;SIC
01/02/2014;2014;2;1;1;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;2;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;3;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;4;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;5;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;6;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;7;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;8;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;9;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;10;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;11;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;12;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;13;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;14;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;15;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;16;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;17;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;18;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;19;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;20;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;21;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;22;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;23;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;24;Taltal 2;;;0;Gas Natural;Convencional;Taltal 2;SIC
01/02/2014;2014;2;1;1;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;2;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;3;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;4;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;5;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;6;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;7;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;8;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;9;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;10;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;11;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;12;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;13;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;14;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;15;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;16;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;17;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;18;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;19;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;20;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;21;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;22;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;23;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;24;Taltal 2 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 2 Diesel;SIC
01/02/2014;2014;2;1;1;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;2;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;3;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;4;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;5;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;6;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;7;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;8;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;9;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;10;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;11;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;12;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;13;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;14;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;15;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;16;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;17;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;18;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;19;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;20;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;21;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;22;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;23;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;24;Taltal 1 GNL;;;0;Gas Natural;Convencional;Taltal 1 GNL;SIC
01/02/2014;2014;2;1;1;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;2;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;3;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;4;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;5;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;6;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;7;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;8;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;9;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;10;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;11;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;12;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;13;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;14;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;15;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;16;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;17;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;18;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;19;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;20;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;21;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;22;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;23;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;24;Taltal 1;;;0;Gas Natural;Convencional;Taltal 1;SIC
01/02/2014;2014;2;1;1;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;2;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;3;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;4;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;5;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;6;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;7;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;8;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;9;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;10;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;11;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;12;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;13;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;14;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;15;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;16;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;17;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;18;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;19;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;20;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;21;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;22;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;23;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;24;Taltal 1 Diesel;;;0;Petróleo Diesel;Convencional;Taltal 1 Diesel;SIC
01/02/2014;2014;2;1;1;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;2;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;3;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;4;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;5;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;6;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;7;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;8;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;9;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;10;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;11;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;12;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;13;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;14;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;15;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;16;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;17;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;18;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;19;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;20;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;21;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;22;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;23;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;24;D. Almagro;;;0;Petróleo Diesel;Convencional;D. de Almagro TG;SIC
01/02/2014;2014;2;1;1;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;2;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;3;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;4;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;5;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;6;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;7;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;8;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;9;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;10;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;11;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;12;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;13;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;14;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;15;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;16;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;17;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;18;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;19;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;20;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;21;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;22;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;23;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;24;El Salvador;;;0;Petróleo Diesel;Convencional;El Salvador;SIC
01/02/2014;2014;2;1;1;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;2;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;3;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;4;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;5;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;6;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;7;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;8;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;9;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;10;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;11;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;12;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;13;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;14;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;15;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;16;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;17;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;18;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;19;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;20;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;21;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;22;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;23;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;24;Guacolda 1;;;154;Carbón;Convencional;Guacolda 1;SIC
01/02/2014;2014;2;1;1;Guacolda 2;;;150;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;2;Guacolda 2;;;150;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;3;Guacolda 2;;;100;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;4;Guacolda 2;;;75;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;5;Guacolda 2;;;75;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;6;Guacolda 2;;;75;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;7;Guacolda 2;;;75;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;8;Guacolda 2;;;75;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;9;Guacolda 2;;;83;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;10;Guacolda 2;;;90;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;11;Guacolda 2;;;90;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;12;Guacolda 2;;;116;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;13;Guacolda 2;;;150;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;14;Guacolda 2;;;150;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;15;Guacolda 2;;;150;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;16;Guacolda 2;;;150;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;17;Guacolda 2;;;150;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;18;Guacolda 2;;;151;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;19;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;20;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;21;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;22;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;23;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;24;Guacolda 2;;;152;Carbón;Convencional;Guacolda 2;SIC
01/02/2014;2014;2;1;1;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;2;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;3;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;4;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;5;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;6;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;7;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;8;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;9;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;10;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;11;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;12;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;13;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;14;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;15;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;16;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;17;Guacolda 3;;;154;Carbón;Convencional;Guacolda 3;SIC
01/02/2014;2014;2;1;18;Guacolda 3;;;155;Carbón;Convencional;Guacolda 3;SIC
